t,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24
131,0.5235329341080553,0.0012454522391820316,0.06764162774315603,0.0,0.0,0.000713747695796113,8.772887014163631e-05,0.04798399265614823,0.02060284517083214,0.030671121802637993,0.0,0.0,3.1621342866296946e-05,1.2848821645262813e-05,0.004068592639543296,0.058235304976506704,0.0063333731010473135,0.0,0.0,3.5822560634320486e-05,7.531414452253356e-06,0.11309081178995302,0.00028556862965317784,0.00020374840430311018
132,0.5231970948156927,0.001243472286202594,0.06766168222212977,0.0,0.0,0.0007138533349374421,8.800037036612878e-05,0.04806979156130987,0.0205604166955523,0.03062390780758124,0.0,0.0,3.1749496993478934e-05,1.2886538300622608e-05,0.004064927845472268,0.058265392636827285,0.006361052765788937,0.0,0.0,3.585694390964716e-05,7.561276187341078e-06,0.113060963428684,0.0002856666567124461,0.00020381834495775665
133,0.5228628995791937,0.0012415164668783437,0.06768180130014373,0.0,0.0,0.0007139605018957869,8.827102059157561e-05,0.04815432887295049,0.02051845641784278,0.030577493507355433,0.0,0.0,3.187712648808067e-05,1.2924097296266842e-05,0.004061147384564985,0.05829543493932488,0.0063882923413851895,0.0,0.0,3.589135148032009e-05,7.5909712970908165e-06,0.11303112292410024,0.0002857646563279808,0.00020388826603176177
134,0.522530327036833,0.0012395848053587271,0.06770197740043936,0.0,0.0,0.0007140691801131583,8.854082807068487e-05,0.048237623124255606,0.020476963679641844,0.03053186092128093,0.0,0.0,3.200423784428572e-05,1.2961501849010983e-05,0.004057256756813171,0.05832543571971065,0.006415094529239209,0.0,0.0,3.592578562881746e-05,7.620498587959076e-06,0.11300129025903824,0.0002858626285074653,0.00020395816753060746
135,0.5221993562957259,0.0012376773063765662,0.06772220347260886,0.0,0.0,0.0007141793532059542,8.88098001974957e-05,0.04831969221475703,0.0204359373124538,0.0304869932170318,0.0,0.0,3.21308373078571e-05,1.2998755040764616e-05,0.00405326120557209,0.05835539852518522,0.006441462290701383,0.0,0.0,3.596024846764866e-05,7.649857049003192e-06,0.11297146541767333,0.0002859605732585801,0.00020402804945977363
136,0.5218699668223187,0.0012357939573520828,0.0677424728196667,0.0,0.0,0.0007142910049476808,8.907794442923045e-05,0.04840055359137682,0.020395375839613514,0.03044287432602522,0.0,0.0,3.2256930950340136e-05,1.3035859860548005e-05,0.00404916578092824,0.05838532669465684,0.00646739875235085,0.0,0.0,3.5994741985782644e-05,7.679045798796906e-06,0.11294164838514865,0.0002860584905890035,0.00020409791182473863
137,0.5215421384366304,0.0012339347283673366,0.0677627790900084,0.0,0.0,0.0007144041192675458,8.934526828299839e-05,0.048480224257249536,0.02035527748548117,0.030399488925341674,0.0,0.0,3.238252467265578e-05,1.3072819206627357e-05,0.004044975343040795,0.05841522336277278,0.00649290720152985,0.0,0.0,3.602926805100018e-05,7.708064082784457e-06,0.11291183914755629,0.00028615638050641124,0.000204167754630979
138,0.5212158508607887,0.001232099570162016,0.06778311564691858,0.0,0.0,0.0007145186801401471,8.961177907734073e-05,0.04855872146345242,0.02031564089638429,0.03035682102012028,0.0,0.0,3.2507624486850495e-05,1.3109636053937273e-05,0.004040694824137734,0.05844509177601169,0.00651799073620025,0.0,0.0,3.6063828594329214e-05,7.736911065819788e-06,0.11288203769046318,0.00028625424301847844,0.00020423757788397073
139,0.5208910840480264,0.001230288415593973,0.06780347602803137,0.0,0.0,0.0007146346716658606,8.987748412057534e-05,0.04863606220491867,0.020276464615243336,0.030314854976614403,0.0,0.0,3.263223631077577e-05,1.3146313332074446e-05,0.004036329037590563,0.058474935062336614,0.0065426525201047235,0.0,0.0,3.609842547564067e-05,7.765585983350135e-06,0.11285224399998538,0.00028635207813287807,0.00020430738158918845
140,0.5205678184258622,0.001228501180718782,0.06782385428494277,0.0,0.0,0.0007147520781302584,9.014239085001265e-05,0.04871226284783924,0.020237746693238808,0.030273576285779445,0.0,0.0,3.275636581632456e-05,1.3182853835116153e-05,0.004031882536791007,0.05850475606093286,0.006566895971370308,0.0,0.0,3.6133060384303014e-05,7.794088253164024e-06,0.11282245806358206,0.0002864498858572804,0.00020437716575210475
141,0.5202460347095021,0.001226737763961368,0.067844244722618,0.0,0.0,0.0007148708839585155,9.040650672513199e-05,0.048787339415566296,0.020199484987788306,0.030232970977353748,0.0,0.0,3.288001854588306e-05,1.321926029081867e-05,0.004027359723438283,0.0585345574528542,0.006590724617788403,0.0,0.0,3.6167734915412415e-05,7.822417389644364e-06,0.11279267986944619,0.00028654766619935366,0.00020444693037819072
142,0.5199257139003058,0.0012249980463011772,0.0678646418966174,0.0,0.0,0.000714991073715392,9.066983922614886e-05,0.04886130759145832,0.020161677165841517,0.03019302561369805,0.0,0.0,3.3003199913508005e-05,1.3255535361236643e-05,0.004022764848658151,0.0585643417624696,0.006614142094991549,0.0,0.0,3.620245057062759e-05,7.850573002793772e-06,0.11276290940649762,0.0002866454191667638,0.0002045166754729159
143,0.5196068371453542,0.0012232819082215476,0.06788504035916436,0.0,0.0,0.0007151126321035761,9.093239572286996e-05,0.048934182979304595,0.020124321005481453,0.030153726725895204,0.0,0.0,3.3125915312688055e-05,1.329168169941564e-05,0.004018102115434478,0.058594111489890854,0.006637151979566827,0.0,0.0,3.623720883459059e-05,7.878554709018067e-06,0.11273314666373965,0.00028674314476717454,0.0002045864010417483
144,0.519289385835613,0.0012215892178619016,0.06790543483664686,0.0,0.0,0.0007152355439648425,9.119418356636509e-05,0.049005980921285525,0.020087414185101685,0.03011506120792301,0.0,0.0,3.324817004101731e-05,1.3327701909763407e-05,0.004013375607008383,0.05862386901840419,0.00665975790571152,0.0,0.0,3.627201112150782e-05,7.90636219348965e-06,0.1127033916307088,0.0002868408430082477,0.00020465610709015443
145,0.518973341687284,0.0012199198211991973,0.06792582037671681,0.0,0.0,0.0007153597942810118,9.14552101649376e-05,0.049076716347112,0.02005095410869264,0.030077016643314337,0.0,0.0,3.3369969237770594e-05,1.3363598515208584e-05,0.004008589227540972,0.05865361653775655,0.006681963661908375,0.0,0.0,3.630685873088046e-05,7.933995261829445e-06,0.11267364429784743,0.0002869385138976428,0.00020472579362359924
146,0.5186586866816919,0.0012182735493031706,0.06794619223959351,0.0,0.0,0.0007154853681732413,9.171548292798737e-05,0.04914640388550118,0.020014938034943225,0.03003958106377737,0.0,0.0,3.349131793003109e-05,1.3399373981468194e-05,0.004003746745959565,0.058683356100841855,0.006703773119489124,0.0,0.0,3.634175288021664e-05,7.961453801917433e-06,0.11264390465622835,0.00028703615744301713,0.00020479546064754612
147,0.5183453969390366,0.0012166501163700168,0.0679665419326071,0.0,0.0,0.0007156122472152521,9.197501004886426e-05,0.04921506415790429,0.01997936559619524,0.030002734097851775,0.0,0.0,3.361222333432926e-05,1.3435031903714043e-05,0.003998854761908415,0.0587130924365448,0.006725188814839832,0.0,0.0,3.6376696399126054e-05,7.988736126781839e-06,0.11261417268473504,0.00028713377365207737,0.00020486510816749364
148,0.5180334708342987,0.0012150497116793797,0.06798687514648691,0.0,0.0,0.0007157404264831982,9.22337966875611e-05,0.04928269507765839,0.019944227470810132,0.029966487175496513,0.0,0.0,3.373268437422664e-05,1.3470571598052886e-05,0.003993909137902419,0.05874282013748169,0.00674621831832341,0.0,0.0,3.6411686010109315e-05,8.015846512096746e-06,0.11258444840841153,0.00028723136253234327,0.00020493473618880692
149,0.5177228793085874,0.0012134720841813114,0.06800717977977988,0.0,0.0,0.000715869884560579,9.249185148027648e-05,0.04934932276608942,0.01990952564783557,0.029930812034690953,0.0,0.0,3.385271029083227e-05,1.3505997699523963e-05,0.003988919024040045,0.05877254640517622,0.006766862833179394,0.0,0.0,3.644672602928538e-05,8.042781803960978e-06,0.11255473179482968,0.0002873289240915642,0.00020500434471701514
150,0.5174136062116491,0.001211917147235384,0.06802745219359566,0.0,0.0,0.0007160006077465283,9.274918150497665e-05,0.04941496000825418,0.01987525671386963,0.02989569923413747,0.0,0.0,3.3972305442605805e-05,1.3541312327445702e-05,0.0039838873028974426,0.05880227247471372,0.006787126606201719,0.0,0.0,3.648181718048155e-05,8.069542367710034e-06,0.11252502283877167,0.00028742645833738185,0.0002050739337575704
151,0.5171056353932301,0.0012103848142011688,0.06804768874904388,0.0,0.0,0.0007161325823401794,9.300579383962783e-05,0.04947961958920948,0.019841417255510387,0.02986113933253845,0.0,0.0,3.40914741880069e-05,1.3576517601136534e-05,0.003978816857050764,0.058831999581179496,0.006807013884184326,0.0,0.0,3.651696018752516e-05,8.096128568679407e-06,0.11249532153501969,0.00028752396527743766,0.0002051435033159248
152,0.5167989507059267,0.0012088750028399183,0.06806788580341935,0.0,0.0,0.0007162657946450861,9.326169555737336e-05,0.049543314294932965,0.019808003860196138,0.029827122886829975,0.0,0.0,3.421022088598718e-05,1.361161563992413e-05,0.003973710568193933,0.05886172895995247,0.006826528913381346,0.0,0.0,3.655215577440656e-05,8.12254077198041e-06,0.11246562787835436,0.00028762144491937316,0.0002052130533975305
153,0.5164935364076672,0.0012073882569222216,0.06808803917146895,0.0,0.0,0.0007164002315934356,9.351689304543763e-05,0.049606057042366154,0.019775013234862044,0.029793640202745865,0.0,0.0,3.432854996546965e-05,1.3646608564450765e-05,0.003968571192550452,0.05889146188816969,0.006845675863275567,0.0,0.0,3.6587404688306887e-05,8.14877931084063e-06,0.11243594186333189,0.0002877188972708293,0.00020528258400783912
154,0.5161893769713393,0.0012059254522105607,0.06810814438020976,0.0,0.0,0.0007165358804507986,9.377139232728124e-05,0.04966786081790473,0.019742442149816127,0.029760681452799673,0.0,0.0,3.4446465892485197e-05,1.3681498496055885e-05,0.003963401419803016,0.05892119966511383,0.006864458862635587,0.0,0.0,3.6622707688705986e-05,8.174844501578744e-06,0.11240626348438951,0.0002878163223394467,0.00020535209515230206
155,0.5158864563100697,0.0012044862568508258,0.06812819800877475,0.0,0.0,0.0007166727274794502,9.402520058011679e-05,0.049728738228169485,0.019710287299674296,0.029728237266872536,0.0,0.0,3.456397296605664e-05,1.3716287544348135e-05,0.003958204120377637,0.0589509434838539,0.00688288208947448,0.0,0.0,3.665806547179195e-05,8.200736723506883e-06,0.11237659273645448,0.00028791372013286354,0.00020542158683636914
156,0.5155847578771379,0.001203069246671132,0.06814819758911154,0.0,0.0,0.0007168107580779585,9.427832598931117e-05,0.04978870150967196,0.019678545342973065,0.0296962986828517,0.0,0.0,3.4681075327444466e-05,1.375097780640204e-05,0.003952982315364832,0.05898069443601885,0.006900949745670448,0.0,0.0,3.669347867262262e-05,8.226456413227398e-06,0.11234692961490937,0.0002880110906587154,0.00020549105906548818
157,0.5152842656482618,0.0012016736696049265,0.06816814019621227,0.0,0.0,0.0007169499583336099,9.453077606360343e-05,0.04984776289959108,0.019647212913520503,0.02966485676289468,0.0,0.0,3.4797777134675e-05,1.378557134764908e-05,0.0039477388281880035,0.05901045358217837,0.006918666041038891,0.0,0.0,3.67289479069148e-05,8.252004024114361e-06,0.11231727411526883,0.00028810843392463724,0.00020556051184510656
158,0.5149849641676778,0.0012002989747346693,0.06818802299085451,0.0,0.0,0.000717090314810481,9.478255801232503e-05,0.0499059342445399,0.019616286556962053,0.029633903050234667,0.0,0.0,3.491408241258887e-05,1.3820070156321326e-05,0.003942476242474534,0.059040221812738276,0.006936035226701458,0.0,0.0,3.6764473686579804e-05,8.277380104090366e-06,0.11228762623379654,0.0002882057499382595,0.00020562994518066844
159,0.514686830889691,0.0011989449338195908,0.06820784136642326,0.0,0.0,0.0007172318081102808,9.503368198424299e-05,0.04996323316777344,0.019585761082456247,0.029603425016728423,0.0,0.0,3.50299971624295e-05,1.3854477156642748e-05,0.003937198223716085,0.0590700004168875,0.006953063648953462,0.0,0.0,3.680005675108007e-05,8.302585490429118e-06,0.11225798596508284,0.0002883030387109526,0.00020569935908028658
160,0.5143898729416944,0.0011976117930529748,0.06822759665908762,0.0,0.0,0.0007173744444132423,9.528414467290055e-05,0.050019654191532634,0.019555638058103682,0.029573426601882856,0.0,0.0,3.5145519522183204e-05,1.3888791429551133e-05,0.003931903563828652,0.059099788962535094,0.006969749369878113,0.0,0.0,3.6835696851147426e-05,8.327619946466602e-06,0.1122283533109465,0.0002884003002392269,0.00020576875354147108
161,0.5140940534883452,0.0011963001816866364,0.06824728068849281,0.0,0.0,0.0007175181922811672,9.553396211582257e-05,0.05007522663064132,0.019525908537665893,0.02954388727845412,0.0,0.0,3.5260659492737253e-05,1.3923017778431874e-05,0.003926597935633882,0.059129589377061954,0.006986103191596162,0.0,0.0,3.687139508228613e-05,8.352485030317106e-06,0.11219872826333695,0.0002884975345423251,0.00020583812857795128
162,0.5137993645695765,0.0011950100420233072,0.06826689201099423,0.0,0.0,0.0007176630447611887,9.578313799755432e-05,0.05012995663097572,0.019496570435543197,0.029514802953021457,0.0,0.0,3.537541916260304e-05,1.3957157210192268e-05,0.003921282457568433,0.059159401912846334,0.007002127577468968,0.0,0.0,3.690715157965141e-05,8.377181194070232e-06,0.11216911082122388,0.00028859474162460004,0.00020590748419283282
163,0.5135057933427394,0.0011937409604759414,0.06828642848623984,0.0,0.0,0.0007178089905550968,9.603167842545209e-05,0.05018385394920944,0.01946762055874319,0.02948616700905624,0.0,0.0,3.5489801841910414e-05,1.3991211352419297e-05,0.003915959049643067,0.059189227050328884,0.007017826346025811,0.0,0.0,3.6942966607397056e-05,8.401709094239665e-06,0.11213950098262565,0.00028869192149284285,0.00020597682039096116
164,0.5132133293042381,0.0011924925812636065,0.06830588837436051,0.0,0.0,0.0007179560204176819,9.627958840354234e-05,0.05023692655621564,0.019439056304888385,0.029457974034875063,0.0,0.0,3.560381023463702e-05,1.4025181536556807e-05,0.003910629288120769,0.05921906518601927,0.007033202612162479,0.0,0.0,3.697884038381211e-05,8.42606926411987e-06,0.11210989874590578,0.00028878907415259646,0.00020604613717629098
165,0.5129219489286561,0.0011912645325507598,0.06832526755899747,0.0,0.0,0.0007181041137159107,9.652687893432521e-05,0.05028919250552393,0.01941087158728604,0.02943021196609745,0.0,0.0,3.571745047371834e-05,1.4059070752142884e-05,0.0039052965161918,0.059248917071042344,0.007048263592261597,0.0,0.0,3.701477331145247e-05,8.450263025834913e-06,0.11208030410798352,0.00028888619961668383,0.0002061154345579713
166,0.5126316524141525,0.0011900568423537628,0.06834456615338279,0.0,0.0,0.0007182532705697254,9.677354995914492e-05,0.050340651619853904,0.01938306633785417,0.0294028810491203,0.0,0.0,3.583072249897908e-05,1.4092878970172395e-05,0.003899960612413792,0.059278782594781296,0.007063009334616337,0.0,0.0,3.705076532153073e-05,8.474290449795844e-06,0.11205071706932296,0.0002889832978852044,0.000206184712536073
167,0.512342421713716,0.0011888692656312093,0.06836378112666484,0.0,0.0,0.000718403475063935,9.701960997329506e-05,0.05039131770784476,0.019355635694489656,0.029375972262922986,0.0,0.0,3.594363100140792e-05,1.4126608477826801e-05,0.0038946239907321285,0.059308662164950045,0.007077445551349012,0.0,0.0,3.708681661720144e-05,8.498152681993053e-06,0.11202113762826867,0.00028908036896832984,0.00020625397111785352
168,0.5120542408421257,0.0011877015695785623,0.06838290974450564,0.0,0.0,0.000718554713135691,9.726506647997614e-05,0.050441203016525424,0.01932857542614251,0.029349477525416754,0.0,0.0,3.605618014146192e-05,1.416026130340858e-05,0.0038892888483805913,0.05933855620872471,0.0070915772329234105,0.0,0.0,3.71229274198221e-05,8.521850685852515e-06,0.11199156578307685,0.0002891774128749388,0.00020632321030964753
169,0.5117670938154264,0.0011865535213987962,0.06840194927274923,0.0,0.0,0.0007187069707232819,9.750992698177978e-05,0.050490319791966366,0.019301881302150065,0.029323388755089143,0.0,0.0,3.6168374079272526e-05,1.419383947506131e-05,0.003883957382459951,0.05936846515329339,0.007105409369360388,0.0,0.0,3.715909795076137e-05,8.545385424688161e-06,0.11196200153200368,0.00028927442961390886,0.0002063924301177891
170,0.5114809651658762,0.001185424900962378,0.06842089709832007,0.0,0.0,0.0007188602341999271,9.775419875324211e-05,0.05053867987421741,0.019275549187367208,0.029297698183151456,0.0,0.0,3.628021683718547e-05,1.4227344952150594e-05,0.0038786316852493733,0.0593983893740116,0.007118946826535309,0.0,0.0,3.719532840025977e-05,8.568757860222149e-06,0.11193244487351886,0.0002893714191939092,0.00020646163054846353
171,0.5111958454960185,0.0011843156371000717,0.0684397520319589,0.0,0.0,0.0007190144950533076,9.799788638713678e-05,0.050586290328827305,0.019249576069864282,0.029272401718213954,0.0,0.0,3.639171081728931e-05,1.426077888526414e-05,0.003873312616403913,0.059428328636722906,0.007132193010464923,0.0,0.0,3.7231618592514055e-05,8.591968935458666e-06,0.11190289580860376,0.00028946838162115555,0.0002065308116061056
172,0.5109117232956768,0.001183225606798059,0.06845851238885724,0.0,0.0,0.0007191697429910518,9.824099540960596e-05,0.0506331598830763,0.0192239585467844,0.029247493988994077,0.0,0.0,3.6502858985591726e-05,1.4294142706479106e-05,0.0038680014645847663,0.05945828291940718,0.007145151835259486,0.0,0.0,3.726796847911992e-05,8.615019599916558e-06,0.11187335433736553,0.00028956531690271765,0.00020659997329575944
173,0.5106285857335737,0.0011821546546236903,0.06847717617433571,0.0,0.0,0.0007193259666077074,9.848353193043466e-05,0.05067929830333855,0.019198692970820753,0.029222968823882093,0.0,0.0,3.661366466072348e-05,1.4327438023890253e-05,0.003862699786714094,0.05948825233269489,0.007157827532744187,0.0,0.0,3.730437809133667e-05,8.63791080718834e-06,0.11184382045936478,0.000289662225046199,0.0002066691156228501
174,0.510346419978432,0.0011811026251443162,0.06849574139371496,0.0,0.0,0.000719483154497822,9.872550205940791e-05,0.05072471535598826,0.01917377569466654,0.029198820051268257,0.0,0.0,3.672413116131537e-05,1.4360666445592334e-05,0.0038574091397140567,0.05951823698721649,0.007170224334744213,0.0,0.0,3.734084746042358e-05,8.660643510866522e-06,0.11181429417416207,0.0002897591060592032,0.0002067382385928025
175,0.5100652137649508,0.0011800693793241565,0.06851420627989023,0.0,0.0,0.000719641295677213,9.896691169630187e-05,0.050769420332260146,0.019149203079120637,0.02917504196922385,0.0,0.0,3.683426164621658e-05,1.4393829495628529e-05,0.003852130878852507,0.059548236838164896,0.007182346422881379,0.0,0.0,3.737737652051904e-05,8.68321873910578e-06,0.11178477548193887,0.0002898559599493267,0.0002068073422110367
176,0.5097849560048031,0.0011790548122254435,0.0685325695390083,0.0,0.0,0.0007198003800377463,9.920776630417023e-05,0.050813421535315456,0.019124971501838024,0.029151629852542566,0.0,0.0,3.694405894200342e-05,1.4426928523253042e-05,0.003846865940048264,0.05957825151749378,0.007194197874377378,0.0,0.0,3.7413965003794174e-05,8.705637675116079e-06,0.11175526438416783,0.00028995278672415116,0.00020687642648296203
177,0.5095056346871057,0.0011780587921831156,0.06855082950626373,0.0,0.0,0.0007199603967846083,9.944807168838604e-05,0.0508567280428043,0.019101077327261236,0.029128578210426623,0.0,0.0,3.7053526135700104e-05,1.4459965014726191e-05,0.0038416155879215665,0.05960828091052381,0.007205782848286613,0.0,0.0,3.745061280072959e-05,8.727901380569258e-06,0.11172576088130953,0.00029004958639126987,0.00020694549141399616
178,0.5092272377508396,0.0011770811860796144,0.06856898449669172,0.0,0.0,0.0007201213350856678,9.968783367292577e-05,0.05089934897446641,0.01907751691911478,0.02910588151047215,0.0,0.0,3.716266632848486e-05,1.4492940463753906e-05,0.003836381104955943,0.059638324916344854,0.007217105508110691,0.0,0.0,3.74873198104092e-05,8.750010910532168e-06,0.11169626497376953,0.0002901463589582767,0.0002070145370095572
179,0.5089497531524115,0.001176121859514742,0.06858703283326208,0.0,0.0,0.0007202831841213855,9.992705807575291e-05,0.05094129343483726,0.019054286642985994,0.02908353423369836,0.0,0.0,3.727148261648852e-05,1.4525856361662652e-05,0.0038311637681556145,0.059668383429838726,0.007228170014322269,0.0,0.0,3.752408592926485e-05,8.771967321840187e-06,0.11166677666196956,0.00029024310443276526,0.00020708356327506314
180,0.5086731699643191,0.0011751805959395309,0.06860497334713436,0.0,0.0,0.0007204459338787073,0.00010016575032972271,0.05098256955467119,0.01903138298377079,0.029061531720828006,0.0,0.0,3.737997777257128e-05,1.4558714047382901e-05,0.0038259645035935673,0.059698456076373516,0.007238980333399996,0.0,0.0,3.7560910883870446e-05,8.79377178459729e-06,0.11163729594736607,0.0002903398228223129,0.0002071525702159202
181,0.5083974772837104,0.0011742571769906378,0.06862280488069222,0.0,0.0,0.0007206095743623911,0.00010040391585918471,0.05102318544321515,0.01900880242900017,0.02903986933157165,0.0,0.0,3.748815456245348e-05,1.4591514856479229e-05,0.0038207842295919594,0.0597285424753647,0.00724954042753788,0.0,0.0,3.7597794397048345e-05,8.815425471409159e-06,0.11160782283143839,0.0002904365141344966,0.00020722155783753436
182,0.5081226637182092,0.0011733514203356966,0.06864052605342406,0.0,0.0,0.0007207740952234654,0.00010064156025739942,0.05106314963682275,0.018986541413875648,0.02901854204856837,0.0,0.0,3.7596015893643976e-05,1.462426019135808e-05,0.0038156240183936383,0.05975864236443821,0.007259854344016945,0.0,0.0,3.763473626612167e-05,8.836929505201137e-06,0.11157835731521196,0.00029053317837690037,0.00020729052614531682
183,0.507848717875439,0.001172463143642341,0.06865813548481826,0.0,0.0,0.0007209394861129591,0.00010087868911762736,0.051102470671847595,0.018964596373598732,0.028997544854457245,0.0,0.0,3.7703564673651657e-05,1.4656951454425898e-05,0.00381048494224145,0.05978875548121997,0.007269926130118213,0.0,0.0,3.767173628841355e-05,8.858285008898573e-06,0.11154889939971227,0.0002906298155571083,0.00020735947514467868
184,0.5075756285866412,0.0011715921353170366,0.06867563190601719,0.0,0.0,0.0007211057368399255,0.00010111530796343745,0.05114115688376301,0.018942963774328216,0.028976872902872788,0.0,0.0,3.781080374323853e-05,1.4689590015567935e-05,0.0038053680074634473,0.05981888151220029,0.007279759785769693,0.0,0.0,3.770879422870896e-05,8.879493125354255e-06,0.11151944908615247,0.000290726425682701,0.00020742840484102852
185,0.5073033858494415,0.0011707380311409784,0.06869301463054668,0.0,0.0,0.0007212728380376693,0.00010135142195488961,0.05117921556025746,0.018921640243695036,0.02895652223935598,0.0,0.0,3.791773559501724e-05,1.4722177075040004e-05,0.0038002738765783284,0.05984901987714775,0.007289359063907636,0.0,0.0,3.774590968207499e-05,8.900555101361867e-06,0.11149000637672461,0.00029082300876124016,0.00020749731523976152
186,0.5070319790207133,0.0011699005507399488,0.06871028265200058,0.0,0.0,0.0007214407798866935,0.0001015870364517372,0.05121665456461931,0.01890062232062552,0.028936488419479597,0.0,0.0,3.8024362912856065e-05,1.4754713926283735e-05,0.0037952034009762245,0.05987917014235431,0.007298727853153047,0.0,0.0,3.778308233681312e-05,8.92147212661523e-06,0.11146057127308304,0.00029091956480029795,0.00020756620634628024
187,0.5067613973159318,0.0011690794322421324,0.06872743489337177,0.0,0.0,0.0007216095524675785,0.00010182215685780092,0.05125348188715741,0.01887990652447111,0.028916766890692693,0.0,0.0,3.813068842282859e-05,1.4787201883304535e-05,0.0037901574737264636,0.05990933190644601,0.007307870072069156,0.0,0.0,3.782031190179936e-05,8.942245378207657e-06,0.11143114377676337,0.00029101609380744863,0.00020763507816598889
188,0.5064916299505727,0.0011682744137757129,0.06874447027765318,0.0,0.0,0.0007217791458609055,0.00010205678857690144,0.051289705518180594,0.018859489374583243,0.028897353100444334,0.0,0.0,3.8236714851008416e-05,1.4819642260107812e-05,0.003785136987898373,0.059939504768048865,0.0073167896392191956,0.0,0.0,3.785759808590968e-05,8.962876033232465e-06,0.11140172388930122,0.0002911125957902666,0.0002077039307042916
189,0.5062226667353085,0.0011674852337778597,0.0687613879375572,0.0,0.0,0.0007219495506102874,0.00010229093676185721,0.05132533297185694,0.01883936748447839,0.028878242880697295,0.0,0.0,3.834244476881196e-05,1.4852036289850466e-05,0.0037801426714904056,0.059969688217087896,0.0073254903343392885,0.0,0.0,3.789494052804752e-05,8.983365305084053e-06,0.11137231161260892,0.0002912090707563169,0.00020777276396658593
190,0.5059544983009703,0.0011667116311115105,0.06877818729478144,0.0,0.0,0.0007221207578973777,0.00010252460621961555,0.05136037110625144,0.018819537597428698,0.02885943259325901,0.0,0.0,3.844788053454421e-05,1.488438509428337e-05,0.003775175025039897,0.059999881593702495,0.007333975745867323,0.0,0.0,3.793233877069686e-05,9.003714457178271e-06,0.11134290694911789,0.00029130551871315154,0.00020784157795826009
191,0.5056871145162213,0.001165953344243939,0.0687948675024714,0.0,0.0,0.0007222927583109028,0.00010275780207853955,0.05139482738914145,0.018799996336125196,0.028840918107555683,0.0,0.0,3.855302470455324e-05,1.4916689898686303e-05,0.0037702347604623345,0.06003008437722688,0.007342249640013406,0.0,0.0,3.796979244594365e-05,9.023924706446355e-06,0.11131350990077712,0.0002914019396683347,0.000207910372684711
192,0.5054205052319984,0.001165210111633217,0.06881142770752663,0.0,0.0,0.0007224655424257994,0.00010299052947446785,0.05142870930248499,0.018780740320454452,0.02882269528156175,0.0,0.0,3.8657879839793205e-05,1.4948951930746914e-05,0.0037653225945894274,0.06006029605023266,0.007350315787122265,0.0,0.0,3.8007301187957804e-05,9.043997268738406e-06,0.11128412046952445,0.0002914983336294307,0.0002079791481513357
193,0.5051546603176205,0.0011644816756433542,0.06882786705936927,0.0,0.0,0.0007226391008332436,0.00010322279353251896,0.051462024316158844,0.01876176617308486,0.028804759982616206,0.0,0.0,3.876244849745167e-05,1.4981172415855559e-05,0.0037604392392310225,0.0600905160927755,0.007358177953362474,0.0,0.0,3.804486462926728e-05,9.063933360584662e-06,0.11125473865730579,0.00029159470060400363,0.00020804790436353103
194,0.5048895708185756,0.0011637680285577492,0.06884418486882724,0.0,0.0,0.000722813425163506,0.00010345459869189294,0.051494779127027906,0.018743070694679356,0.028787108677245446,0.0,0.0,3.88667329937134e-05,1.5013352432411415e-05,0.0037555850848756366,0.06012074382393011,0.007365839637693633,0.0,0.0,3.8082482297341874e-05,9.083734242033578e-06,0.11122536446658701,0.00029169104059960084,0.0002081166413266818
195,0.50462522779833,0.0011630691664799115,0.06886038044919555,0.0,0.0,0.0007229885070627395,0.0001036859493813053,0.051526980420141304,0.018724650688621575,0.028769737841134655,0.0,0.0,3.897073564107934e-05,1.5045493056566845e-05,0.003750760517100269,0.06015097856031054,0.007373304334990956,0.0,0.0,3.812015371804551e-05,9.103401173798805e-06,0.11119599789984193,0.0002917873536237692,0.00020818535904617276
196,0.5043616218015241,0.0011623849752701286,0.06887645304257078,0.0,0.0,0.0007231643377187375,0.0001039168503320406,0.05155863522153539,0.018706502879779083,0.028752643685658406,0.0,0.0,3.9074458858360405e-05,1.5077595429314242e-05,0.003745966063221619,0.06018121968954198,0.007380575657999573,0.0,0.0,3.815787846358489e-05,9.122935397397448e-06,0.11116663895931501,0.00029188363968406326,0.00020825405752739377
197,0.5040987433727981,0.0011617153407886883,0.06889240189104943,0.0,0.0,0.0007233409083192932,0.0001041473062753834,0.051589750557246516,0.01868862399301944,0.02873582242219128,0.0,0.0,3.9177905064367535e-05,1.5109660691646001e-05,0.0037412022505563833,0.06021146659924961,0.007387657219464616,0.0,0.0,3.81956561061667e-05,9.14233815434661e-06,0.11113728764725071,0.00029197989878803737,0.00020832273677573484
198,0.5038364739533794,0.0011610645326027775,0.06890821484156845,0.0,0.0,0.0007235181094564946,0.00010437737312449341,0.05162041766183734,0.01867097029443023,0.028719226061725535,0.0,0.0,3.9281105983755814e-05,1.5141703238404029e-05,0.003736473086729532,0.06024170981849318,0.0073945965415892915,0.0,0.0,3.823348006881327e-05,9.161626716767396e-06,0.11110794399766,0.0002920761310392369,0.0002083913968650739
